Branch#,Branch Name,Group,Code,Description,Long Description 1,Last Supplier,Outer Qty,Outer Desc,Jul2018 Qty Start,Free Stock,Ytd Qty Sold,Min Qty,Max Qty,Unit
"0","All","77","ROC8C4","COLORCOTE ZR8 0.40mm CORRUGATED PER LM","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROC8C5","COLORCOTE ZR8 0.55mm CORRUGATED PER LM","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROC8F1503","COLORCOTE ZR8 FLASHING 0150G/3F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROC8F1504","COLORCOTE ZR8 FLASHING 0150G/4F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROC8F1505","COLORCOTE ZR8 FLASHING 0150G/5F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROC8F2002","COLORCOTE ZR8 FLASHING 0200G/2F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROC8F2003","COLORCOTE ZR8 FLASHING 0200G/3F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROC8F2503","COLORCOTE ZR8 FLASHING 0250G/3F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROC8F3001","COLORCOTE ZR8 FLASHING 0300G/1F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROC8F3002","COLORCOTE ZR8 FLASHING 0300G/2F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROC8F3005","COLORCOTE ZR8 FLASHING 0300G/5F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROC8F3501","COLORCOTE ZR8 FLASHING 0350G/1F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROC8F3502","COLORCOTE ZR8 FLASHING 0350G/2F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROC8F3503","COLORCOTE ZR8 FLASHING 0350G/3F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROC8F3504","COLORCOTE ZR8 FLASHING 0350G/4F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROC8F3505","COLORCOTE ZR8 FLASHING 0350G/5F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROC8F4001","COLORCOTE ZR8 FLASHING 0400G/1F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROC8F4002","COLORCOTE ZR8 FLASHING 0400G/2F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROC8F4004","COLORCOTE ZR8 FLASHING 0400G/4F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROC8F4502","COLORCOTE ZR8 FLASHING 0450G/2F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROC8F4503","COLORCOTE ZR8 FLASHING 0450G/3F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROC8F4505","COLORCOTE ZR8 FLASHING 0450G/5F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROC8F5002","COLORCOTE ZR8 FLASHING 0500G/2F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROC8F5004","COLORCOTE ZR8 FLASHING 0500G/4F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROC8F5005","COLORCOTE ZR8 FLASHING 0500G/5F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROC8F6004","COLORCOTE ZR8 FLASHING 0600G/4F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROC8M4","COLORCOTE ZR8 0.40mm MULTIRIB PER LM","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROC8RF","COLORCOTE ZR8 RIDGE FLASHGUARD PER L/M","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROC8SM","COLORCOTE ZR8 0.40 SLIMLINE MINI PER LM","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROC8SMSF","SLIMLINE MINI SETUP FEE <12m","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROC8TS4","COLORCOTE ZR8 0.40mm TRIMRIB S PER LM","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROC8TS5","COLORCOTE ZR8 0.55mm TWINRIB S PER LM","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROC8WRF","COLORCOTE ZR8 WIDE RIDGE FLASHGUARD PM","COLORCOTE ZR8 WIDE RIDGE FLASHGUARD PER L/M","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCC508627ZR8WG","CUSTOM CAP 508 X 627 ZR8 WINDSOR GREY","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCEFTP","CORRUGATED EAVE FILLER (TWINPACK)","","AMPLIM","0","","0","0","0","0","0",""
"0","All","77","ROCF1011","COLORCOTE ZM8 FLASHING 1001-1050 1F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCF1012","COLORCOTE ZR8 FLASHING 101-150 2F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCF1013","COLORCOTE ZR8 FLASHING 101-150 3F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCF11512","COLORCOTE ZR8 FLASHING 1151-1200 2F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCF1511","COLORCOTE ZR8 FLASHING 151-200 1F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCF1512","COLORCOTE ZR8 FLASHING 151-200 2F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCF1513","COLORCOTE ZR8 FLASHING 151-200 3F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCF1514","COLORCOTE ZR8 FLASHING 151-200 4F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCF2011","COLORCOTE ZR8 FLASHING 201-250 1F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCF2012","COLORCOTE ZR8 FLASHING 201-250 2F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCF2013","COLORCOTE ZR8 FLASHING 201-250 3F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCF2014","COLORCOTE ZR8 FLASHING 201-250 4F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCF2511","COLORCOTE ZR8 FLASHING 251-300 1F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCF2512","COLORCOTE ZR8 FLASHING 251-300 2F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCF2513","COLORCOTE ZR8 FLASHING 251-300 3F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCF2514","COLORCOTE ZR8 FLASHING 251-300 4F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCF2515","COLORCOTE ZR8 FLASHING 251-300 5F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCF3011","COLORCOTE ZR8 FLASHING 301-350 1F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCF3012","COLORCOTE ZR8 FLASHING 301-350 2F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCF3013","COLORCOTE ZR8 FLASHING 301-350 3F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCF3014","COLORCOTE ZR8 FLASHING 301-350 4F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCF3328MG","CUSTOM FLASHING ZR8 MIST GREEN","APPROX 310 X 305 X 230","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCF3512","COLORCOTE ZR8 FLASHING 351-400 2F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCF3513","COLORCOTE ZR8 FLASHING 351-400 3F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCF3516","COLORCOTE ZR8 FLASHING 351-400 6F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCF4013","COLORCOTE ZR8 FLASHING 401-450 3F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCF4015","COLORCOTE ZR8 FLASHING 401-450 5F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCF4514","COLORCOTE ZR8 FLASHING 451-500 4F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCF4515","COLORCOTE ZR8 FLASHING 451-500 5F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCF4516","COLORCOTE ZR8 FLASHING 451-500 6F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCF5012","COLORCOTE ZR8 FLASHING 501-550 2F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCF5014","COLORCOTE ZR8 FLASHING 501-550 4F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCF511","COLORCOTE ZR8 FLASHING 51-100 1F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCF512","COLORCOTE ZR8 FLASHING 51-100 2F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCF513","COLORCOTE ZR8 FLASHING 55-100 3F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCF6012","COLORCOTE ZR8 FLASHING 601-650 2F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCF6013","COLORCOTE ZR8 FLASHING 601-650 3F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCF6516","COLORCOTE ZR8 FLASHING 651-700 6F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCF651604","COLORCOTE ZR8 FLASHING 651-700 4F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCF7012","COLORCOTE ZR8 FLASHING 701-750 2F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCF8012","COLORCOTE ZR8 FLASHING 801-850 2F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCF81011","COLORCOTE ZR8 FLASHING 101-150 1F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCF8511","COLORCOTE ZR8 FLASHING 851-900 1F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCF8513","COLORCOTE ZR8 FLASHING 851-900 3F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCF9014","COLORCOTE ZR8 FLASHING 901-950 4F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCFZM85512","COLORCOTE ZM8 FLASHING 551-600 2F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCGBS37","CLEARVUE GLAZING BAR SYSTEM 3700","","PSPLTD","0","","0","0","0","0","0",""
"0","All","77","ROCGC1800GSMC","CORRUGATED GC 1800 GSM CLEAR PER LM","","AMPLIM","0","","0","0","0","0","0",""
"0","All","77","ROCGG15","CLEARVUE GLAZING GASKET 15m","","PSPLTD","0","","0","0","0","0","0",""
"0","All","77","ROCM8C4","COLORCOTE ZM8 0.40mm CORRUGATED PER LM","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCM8RF","COLORCOTE ZM8 RIDGE FLASHGUARD PER L/M","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCPC37","CLEARVUE POLYCARB CLEAR 3700 X 610 X 6MM","","PSPLTD","0","","0","0","0","0","0",""
"0","All","77","ROCPCC","CORALITE POLYCARBONATE CORR CLEAR PER LM","","AMPLIM","0","","0","0","0","0","0",""
"0","All","77","ROCPF37","CLEARVUE POLYCARB F SECTION 3700MM","Side profile, anodised finish.","PSPLTD","0","","0","0","0","0","0",""
"0","All","77","ROCPGB37","CLEARVUE POLYCARB GLAZING BAR 3700MM","Includes top & bottom rail, glazing rubbers, top cover and","PSPLTD","0","","0","0","0","0","0",""
"0","All","77","ROCR4100","ROOFING COLOUR RIVET 4mm (5-3) PER 100","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCSADQ","COLORSTEEL ROOFING & ACCESSORIES","DELIVERED TO SITE AS QUOTED","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCSEV","COLORSTEEL ENDURA VALLEY IRONSAND PER LM","","STEROO","0","","0","0","0","0","0",""
"0","All","77","ROCSFAD","COLORSTEEL FLASHINGS AS PER DRAWING","","DIMROO","0","","0","0","0","0","0",""
"0","All","77","ROCSLM","CORRUGATED SECONDS PER LM","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCSP40","COLORSTEEL PLUMBDEK 0.40mm PER LM","","STEROO","0","","0","0","0","0","0",""
"0","All","77","ROCST40","COLORSTEEL TRIMLINE 0.40mm PER LM","","STEROO","0","","0","0","0","0","0",""
"0","All","77","ROCSTP15","COLORSTEEL TOUCHUP PAINT 15ml","IRONSAND","STEROO","0","","0","0","0","0","0",""
"0","All","77","ROCTPSG1","COLORCOTE TOUCH UP PAINT 1L SANDSTONE GR","COLORCOTE TOUCH UP PAINT 1L SANDSTONE GREY","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCTPTG1","COLORCOTE TOUCH UP PAINT 1L THUNDER GREY","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCW18123","CORFLUTE WATERPROOFING 1800 X 1220 X 3mm","","PSPLTD","0","","0","0","0","0","0",""
"0","All","77","ROCW24123","CORFLUTE WATERPROOFING 2400 X 1220 X 3mm","","PSPLTD","0","","0","0","0","0","0",""
"0","All","77","ROCW241233","CORFLUTE WHITE 2440 X 1220 X 3.3mm","","PSPLTD","0","","0","0","0","0","0",""
"0","All","77","ROCW24126","CORFLUTE WHITE 2440 X 1220 X 6mm","","PSPLTD","0","","0","0","0","0","0",""
"0","All","77","ROCWH18123","CORFLUTE WHITE 1830 X 1220 X 3mm","","PSPLTD","0","","0","0","0","0","0",""
"0","All","77","ROCXC4","COLORCOTE ZRX 0.40mm CORRUGATED PER LM","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCXC5","COLORCOTE ZRX 0.55mm CORRUGATED PER LM","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCXF1012","COLORCOTE ZRX FLASHING 101-150 2F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCXF1501","COLORCOTE ZRX FLASHING 0150G/1F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCXF2501","COLORCOTE ZRX FLASHING 0250G/1F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCXF2503","COLORCOTE ZRX FLASHING 0250G/3F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCXF3001","COLORCOTE ZRX FLASHING 0300G/1F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCXF3501","COLORCOTE ZRX FLASHING 0350G/1F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCXF3502","COLORCOTE ZRX FLASHING 0350G/2F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCXF3504","COLORCOTE ZRX FLASHING 0350G/4F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCXF513","COLORCOTE ZRX FLASHING 51-100 3F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCXF6013","COLORCOTE ZRX FLASHING 601-650 3F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCZM8F1012","COLORCOTE ZM8 FLASHING 101-150 2F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCZM8F1013","COLORCOTE ZM8 FLASHING 101-150 3F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCZM8F1516","COLORCOTE ZM8 FLASHING 151-200 6F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCZM8F2011","COLORCOTE ZM8 FLASHING 201-250 1F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCZM8F2013","COLORCOTE ZM8 FLASHING 201-250 3F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCZM8F511","COLORCOTE ZM8 FLASHING 51-100 1F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCZM8F8012","COLORCOTE ZM8 FLASHING 801-850 2F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROCZRF","COLORCOTE ZRX RIDGE FLASHGUARD PER L/M","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","RODF55I36063","DIMOND FLASHING .55 END CTO IRONSAND","360 GIRTH 1 FOLD FGRD63mm 1 SIDE","DIMROO","0","","0","0","0","0","0",""
"0","All","77","RODF55MT3","DIMOND FLASHING .55 MAGNAFLOW TITANIA","3 FOLD - PER LM","DIMROO","0","","0","0","0","0","0",""
"0","All","77","RODGF95110","DIMOND GALV FLASHING 0.95 150 X 110","","DIMROO","0","","0","0","0","0","0",""
"0","All","77","RODGF95130","DIMOND GALV FLASHING 0.95 130 X 110","","DIMROO","0","","0","0","0","0","0",""
"0","All","77","ROEV65F","EXTRA VALUE FOR 65mm FLASH GUARD PER L/M","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROEVSS","EXTRA VALUE FOR STAINLESS STEEL","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROEXM241210","EXCEL MULTIBOARD WHITE 2440 X 1220 X 10","EXCEL MULTIBOARD WHITE 2440 X 1220 X 10mm","PSPLTD","0","","0","0","0","0","0",""
"0","All","77","ROFAD","FLASHINGS CUT & FOLDED AS DRAWN","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROFFNT900","FOAM FILLER BB900 NARROW TIP 900mm","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROFG63","FLASHGUARD 63mm PER L/M","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROFLSC","FLASHING - LOCK SEEMING CHARGE PER LM","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROGC4","CORRUGATED 0.40mm GALVANISED","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROGF1011","GALV FLASHING 101-150 1F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROGF1013","GALV FLASHING 101-150 3F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROGF1014","GALV FLASHING 101-150 4F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROGF1503","GALV FLASHING 0150G/3F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROGF1511","GALV FLASHING 151-200 1F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROGF1512","GALV FLASHING 151-200 2F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROGF1513","GALV FLASHING 151-200 3F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROGF2003","GALV FLASHING 0200G/3F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROGF2501","GALV FLASHING 251-300 1F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROGF2503","GALV FLASHING 0250G/3F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROGF2504","GALV FLASHING 0250G/4F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROGF251300","GALV FLASHING 251-300mm","","STEROO","0","","0","0","0","0","0",""
"0","All","77","ROGF301350","GALV FLASHING 301-350mm","","STEROO","0","","0","0","0","0","0",""
"0","All","77","ROGF3503","GALV FLASHING 351-400 3F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROGF6012","GALV FLASHING 601-650 2F","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROGFAD","GALVANISED FLASHINGS AS PER DRAWING","","GOLSHE","0","","0","0","0","0","0",""
"0","All","77","ROGFSE351400","GALV FLASHING SOFT EDGE 351-400mm","","STEROO","0","","0","0","0","0","0",""
"0","All","77","ROGRF","GALVANISED RIDGE FLASHGUARD PER L/M","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROGSFAD","GALV SADDLE FLASHING AS DRAWN","PER EACH - CUSTOM FLASHING","GOLSHE","0","","0","0","0","0","0",""
"0","All","77","ROGT40","GALVANISED TRIMLINE 0.40mm PER LM","","STEROO","0","","0","0","0","0","0",""
"0","All","77","ROGTS4","GALVANISED 0.40mm TRIMRIB S PER LM","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROGWRF","GALVANISED WIDE RIDGE FLASHGUARD PM","GALVANISED WIDE RIDGE FLASHGUARD PER L/M","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROMC107","SADDLE FLASHING 115mm FLAP FOLDED MC107","SADDLE FLASHING 115mm WITH FLAP FOLDED BACK MC107","QUIFLA","0","","0","0","0","0","0",""
"0","All","77","ROMC107F","SADDLE FLASHING WITH FLAP FOLDED MC107","SADDLE FLASHING WITH FLAP FOLDED BACK MC107","QUIFLA","0","","0","0","0","0","0",""
"0","All","77","ROMC108","SADDLE FLASHING 115mm FLAP FOLDED MC108","SADDLE FLASHING 115mm WITH FLAP FOLDED BACK MC108","QUIFLA","0","","0","0","0","0","0",""
"0","All","77","ROMDC","MULTIDEK CLIP","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","RON75100","ROOF NETTING 75mm X 100m2","","STEROO","0","","0","0","0","0","0",""
"0","All","77","RON7550","ROOF NETTING 75mm X 50m2","","STEROO","0","","0","0","0","0","0",""
"0","All","77","RONKM90","NETTING 300 X 150 KIWI MESH 90m2 ROLL","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROPBGFC","PLUMBLINE 125 BOX GUTTER FINGER CLIP","","STEROO","0","","0","0","0","0","0",""
"0","All","77","ROPLSN24124","PLEXIGLAS 4mm WH10 SC SNOW 2440 X 1220","PLEXIGLAS 4mm WH10 SC SNOW 2440mm X 1220mm","PSPLTD","0","","0","0","0","0","0",""
"0","All","77","RORIB800ZC4","RIBLINE 0.40mm 800 COVER ZINACORE PER LM","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","RORIB960ZC4","RIBLINE 0.40mm 960 COVER ZINACORE PER LM","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROSCCF","SUNCALL CORRUGATED FROST PER LM","","AMPLIM","0","","0","0","0","0","0",""
"0","All","77","ROSCP610","SUN-CLEAR PVC 610mm COVER PER LM","","AMPLIM","0","","0","0","0","0","0",""
"0","All","77","ROSECF","STOP END CUSTOM FLASHING","","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROSF101","SADDLE FLASHING S/STEEL 150 X 50 JOIST","#101","QUIFLA","0","","0","0","0","0","0",""
"0","All","77","ROSFAD","STAINLESS STEEL FLASHING CUT & FOLD","AS PER DRAWING","ROOIND","0","","0","0","0","0","0",""
"0","All","77","ROSGCC","STEELSPAN GC 2400 GSM CLEAR PER L/M","","AMPLIM","0","","0","0","0","0","0",""
"0","All","77","ROSP5B","SOLASAFE POLYCARBONATE 5 RIB BRONZE PER","SOLASAFE POLYCARBONATE 5 RIB BRONZE PER LM","AMPLIM","0","","0","0","0","0","0",""
"0","All","77","ROSP5C","SOLASAFE POLYCARBONATE 5 RIB CLEAR PER L","SOLASAFE POLYCARBONATE 5 RIB CLEAR PER LM","AMPLIM","0","","0","-13.25","0","0","0",""
"0","All","77","ROSP5G","SOLASAFE POLYCARBONATE 5 RIB GREY PER LM","","AMPLIM","0","","0","0","0","0","0",""
"0","All","77","ROSP5O","SOLASAFE POLYCARBONATE 5 RIB OPAL PER LM","","AMPLIM","0","","0","0","0","0","0",""
"0","All","77","ROSPAF","SOLASAFE POLYCARBONATE APRON FLSH PER LM","SOLASAFE POLYCARBONATE APRON FLASHING PER LM","AMPLIM","0","","0","0","0","0","0",""
"0","All","77","ROSPBF","SOLASAFE POLYCARBONATE BARGE FLSH PER LM","SOLASAFE POLYCARBONATE BARGE FLASHING PER LM","AMPLIM","0","","0","0","0","0","0",""
"0","All","77","ROSPCB","SOLASAFE POLYCARBONATE CORR BRONZ PER LM","SOLASAFE POLYCARBONATE CORR BRONZE PER LM","AMPLIM","0","","0","0","21.6","0","0",""
"0","All","77","ROSPCC","SOLASAFE POLYCARBONATE CORR CLEAR PER LM","","AMPLIM","0","","0","21","35.2","0","0",""
"0","All","77","ROSPCDG","SOLASAFE POLYCARBONATE CORR DARK GREY PE","SOLASAFE POLYCARBONATE CORR DARK GREY PER LM","AMPLIM","0","","0","0","0","0","0",""
"0","All","77","ROSPCG","SOLASAFE POLYCARBONATE CORR GREY PER LM","","AMPLIM","0","","0","0","0","0","0",""
"0","All","77","ROSPCO","SOLASAFE POLYCARBONATE CORR OPAL PER LM","","AMPLIM","0","","0","0","0","0","0",""
"0","All","77","ROSPGC","SOLASAFE POLYCARBONATE GRECA CLEAR PER M","SOLASAFE POLYCARBONATE GRECA CLEAR PER LM","AMPLIM","0","","0","0","0","0","0",""
"0","All","77","ROSPGG","SOLASAFE POLYCARBONATE GRECA GREY PER M","SOLASAFE POLYCARBONATE GRECA GREY PER LM","AMPLIM","0","","0","0","0","0","0",""
"0","All","77","ROSPRC30","SOLASAFE POLYCARBONATE RIDGE CAP  PER LM","SOLASAFE POLYCARBONATE RIDGE CAPPING 30 DEG PER LM","AMPLIM","0","","0","0","0","0","0",""
"0","All","77","ROSSFAD","STAINLESS STEEL SADDLE FLASHING AS DRAWN","2 X CUSTOM FLASHINGS","GOLSHE","0","","0","0","0","0","0",""
"0","All","77","ROSSLHPS170","STAIN STEEL LH PARAPET SADDLE FLASH 170","STAIN STEEL LH PARAPET SADDLE FLASHING 170mm","QUIFLA","0","","0","0","0","0","0",""
"0","All","77","ROSSRHPS170","STAIN STEEL RH PARAPET SADDLE FLASH 170","STAIN STEEL RH PARAPET SADDLE FLASHING 170mm","QUIFLA","0","","0","0","0","0","0",""
"0","All","77","ROSTCC","SUNTUF CORRUGATED CLEAR PER LM","","PSPLTD","0","","0","0","0","0","0",""
"0","All","77","ROSTCG","SUNTUF CORRUGATED GREY PER LM","","PSPLTD","0","","0","0","0","0","0",""
"0","All","77","ROTEFTW","TRIMDECK EAVE FILLER TOP (WIDE)","","AMPLIM","0","","0","0","0","0","0",""
"0","All","77","ROTNP120","DIMOND TOP NOTCH PURLIN 120mm X 0.95","","DIMROO","0","","0","0","0","0","0",""
"0","All","77","ROTNP150","DIMOND TOP NOTCH PURLIN 150mm X 0.95","","DIMROO","0","","0","0","0","0","0",""
"0","All","77","ROTNP6075","DIMOND TOP NOTCH PURLIN 60mm X 0.75","","DIMROO","0","","0","0","0","0","0",""
"0","All","77","ROTW1050CL","TWINWALL POLYCARBONATE CLEAR 1050 PER LM","TWINWALL POLYCARBONATE CLEAR 1050mm WIDTH PER LM","AMPLIM","0","","0","0","0","0","0",""
"0","All","77","ROTW1050GR","TWINWALL POLYCARBONATE GREY 1050 PER LM","TWINWALL POLYCARBONATE GREY 1050mm WIDTH PER LM","AMPLIM","0","","0","0","0","0","0",""
"0","All","77","ROTW700CL","TWINWALL POLYCARBONATE CLEAR 700 PER LM","TWINWALL POLYCARBONATE CLEAR 700mm WIDTH PER LM","AMPLIM","0","","0","0","0","0","0",""
"0","All","77","ROTW900G","TWINWALL POLYCARBONATE GREY 900 PER LM","TWINWALL POLYCARBONATE GREY 900mm WIDTH PER LM","PSPLTD","0","","0","0","0","0","0",""
"0","All","77","ROTWADMCBT","TWINWALL ANTI DUST & MOISTURE CONTROL TA","TWINWALL ANTI DUST & MOISTURE CONTROL TAPE","PSPLTD","0","","0","0","0","0","0",""
"0","All","77","ROTWC18126","TWINWALL CLEAR 1830 X 1220 X 6mm","","PSPLTD","0","","0","0","0","0","0",""
"0","All","77","ROTWC2PJ186","TWINWALL CLEAR 6mm 2 PCE JOINTER 1830mm","TWINWALL CLEAR 6mm ECP 2 PCE JOINTER 1830mm","PSPLTD","0","","0","0","0","0","0",""
"0","All","77","ROTWC2PJ368","TWINWALL CLEAR 8mm 2 PCE JOINTER 3660mm","TWINWALL CLEAR 8mm ECP 2 PCE JOINTER 3660mm","PSPLTD","0","","0","0","0","0","0",""
"0","All","77","ROTWC36128","TWINWALL CLEAR 3660 X 1220 X 8mm","","PSPLTD","0","","0","0","0","0","0",""
"0","All","77","ROTWCC4880","TWINWALL CLEAR CAPPING 4880mm","","PSPLTD","0","","0","0","0","0","0",""
